Intensity	Wavelength
6.799430098229018089e-33	1.440284000000000106e+03
8.615295893814461357e-32	1.440603000000000065e+03
3.407728216603280249e-34	1.440738000000000056e+03
1.313765579465436060e-33	1.441421000000000049e+03
4.400431369796675786e-32	1.441421000000000049e+03
4.613163386244698933e-33	1.441877999999999929e+03
3.290166776852878073e-32	1.442561999999999898e+03
3.126403514897475926e-33	1.443246000000000095e+03
1.635456509763743240e-31	1.443249000000000024e+03
6.257225769335664612e-34	1.443474999999999909e+03
3.741718419105140185e-33	1.443704999999999927e+03
6.868380131206293224e-31	1.444393000000000029e+03
7.622219199791557725e-34	1.444619999999999891e+03
3.616451593179455066e-33	1.445308999999999969e+03
4.186593830385202288e-32	1.445538000000000011e+03
3.982568333339243818e-34	1.445768000000000029e+03
4.429861851217080632e-33	1.445998000000000047e+03
3.481996749805776724e-33	1.445998000000000047e+03
1.862087993554521656e-32	1.446226000000000113e+03
1.816857987799061487e-32	1.446913999999999987e+03
2.239828020761613674e-32	1.446913999999999987e+03
2.759250227171770083e-30	1.447190000000000055e+03
1.040727634953085714e-33	1.447376999999999953e+03
3.201481662393049879e-31	1.448984999999999900e+03
2.640596308746590186e-32	1.448987000000000080e+03
4.191591971957750395e-36	1.449676999999999907e+03
4.314284412294626597e-33	1.449676999999999907e+03
1.876431138380894239e-33	1.449676999999999907e+03
8.259631945127095972e-35	1.450599999999999909e+03
2.090518215143938386e-31	1.450830999999999904e+03
2.066734932283155479e-33	1.451291999999999916e+03
1.673838480892968279e-32	1.451295000000000073e+03
4.111687409700628996e-31	1.451758000000000038e+03
3.920938704599916326e-32	1.452449000000000069e+03
1.357865544658353009e-32	1.453144999999999982e+03
1.440312464571661922e-32	1.453144999999999982e+03
5.514636256738461094e-32	1.453839999999999918e+03
2.274318785569831063e-32	1.454535000000000082e+03
1.009893776863511274e-33	1.454538000000000011e+03
1.813118109056432023e-33	1.455232999999999947e+03
1.938297051290719731e-32	1.455465999999999894e+03
9.712777419007097977e-34	1.456163000000000011e+03
1.218993487649678218e-33	1.456395999999999958e+03
2.226142235744181919e-34	1.456395999999999958e+03
1.231288930025620218e-33	1.456626999999999953e+03
4.681078442465989850e-33	1.456630000000000109e+03
1.109365846349355824e-35	1.456630000000000109e+03
1.480439402252111047e-33	1.457327999999999975e+03
9.407576984460552009e-34	1.457560999999999922e+03
1.881782447932003990e-32	1.458259999999999991e+03
1.681233291956301789e-33	1.458262999999999920e+03
7.794774108105084867e-33	1.458262999999999920e+03
2.284445132232566004e-31	1.458728000000000065e+03
1.903888862478739816e-33	1.458959000000000060e+03
1.524652510528400068e-32	1.459428000000000111e+03
3.882623030631002098e-33	1.459428000000000111e+03
9.007893017085056822e-31	1.459498000000000047e+03
1.811750428995743982e-32	1.459896999999999935e+03
2.276353292418528884e-32	1.461067000000000007e+03
5.562914977784101107e-32	1.461534000000000106e+03
1.027861431313032378e-35	1.461534000000000106e+03
4.823224010623052829e-33	1.462003999999999905e+03
7.193026479541333395e-36	1.462239000000000033e+03
2.389534578242475506e-33	1.462942999999999984e+03
4.733668492708672951e-32	1.462942999999999984e+03
6.392112327327704613e-34	1.463411000000000058e+03
1.393688604866744582e-33	1.463413999999999987e+03
3.649301987580427064e-34	1.463882000000000062e+03
2.084395995815580795e-32	1.464117999999999938e+03
1.474472714882731552e-33	1.465058999999999969e+03
2.725376753976287285e-30	1.465176999999999907e+03
8.500558783459143188e-33	1.466474999999999909e+03
2.934190606226152154e-33	1.467230000000000018e+03
5.736169736772806601e-35	1.467893000000000029e+03
1.359170810422175677e-33	1.469310999999999922e+03
1.046072143405391393e-32	1.470260999999999967e+03
4.470286890049622177e-32	1.470711000000000013e+03
1.496632000198749250e-34	1.470733999999999924e+03
2.391309270109301457e-30	1.470737000000000080e+03
2.566754113713600208e-31	1.471683999999999969e+03
3.285958450597215622e-34	1.471683999999999969e+03
1.391661097863993978e-31	1.471686999999999898e+03
7.035304956611100299e-33	1.472398999999999887e+03
5.929659784688530782e-33	1.473112000000000080e+03
7.147836792808157454e-32	1.473112000000000080e+03
7.533288842679018319e-33	1.474065000000000055e+03
3.095625312326228035e-33	1.474067000000000007e+03
3.223868935654222007e-30	1.474304000000000087e+03
2.774644576446022491e-33	1.474781999999999925e+03
2.106017228633678399e-33	1.475019000000000005e+03
5.098082576903108592e-33	1.475498000000000047e+03
3.619243105591017477e-33	1.475737000000000080e+03
1.276778515840914869e-33	1.476452999999999975e+03
1.658602071431787753e-34	1.477410000000000082e+03
1.578234976658943996e-32	1.478058999999999969e+03
3.183306688205546312e-33	1.478849999999999909e+03
3.383289676329430463e-32	1.479327999999999975e+03
8.143555793147889319e-33	1.479809999999999945e+03
2.537077954984438503e-31	1.479809999999999945e+03
5.408678319081981679e-32	1.480050999999999931e+03
1.896198669913166689e-35	1.480050999999999931e+03
7.216442805022710773e-32	1.480773999999999887e+03
3.776178951080810432e-32	1.481733999999999924e+03
3.905722246240297787e-32	1.481737000000000080e+03
8.022987318311652417e-33	1.481974999999999909e+03
4.227525479796882692e-33	1.481978000000000065e+03
1.960032997919985813e-33	1.482217000000000098e+03
3.269826106556795461e-33	1.483182000000000016e+03
4.779724213658929121e-31	1.483255000000000109e+03
4.685151855187034306e-32	1.484390000000000100e+03
1.329900019089844511e-32	1.484390000000000100e+03
3.392340059639005488e-34	1.484632000000000062e+03
1.207307300899442572e-32	1.484872000000000071e+03
8.357446578811465908e-32	1.485116999999999962e+03
3.795124768381837614e-34	1.485599999999999909e+03
7.815666824191539062e-34	1.486328999999999951e+03
4.527865847076351908e-33	1.487538999999999987e+03
1.131885371623370026e-34	1.487541999999999916e+03
3.626292483979058475e-33	1.487785000000000082e+03
1.080534793767167114e-33	1.487785000000000082e+03
9.412916362924542182e-33	1.488026000000000067e+03
4.071058355113241594e-34	1.488026000000000067e+03
7.612201286003166614e-35	1.488267000000000053e+03
3.148077237086040418e-34	1.488267000000000053e+03
3.267962970760467589e-33	1.489971999999999980e+03
3.118736038684125773e-33	1.490215999999999894e+03
1.054422473658154354e-31	1.491680000000000064e+03
1.037877054926213575e-32	1.492902000000000044e+03
6.921139163789542408e-34	1.493144999999999982e+03
3.047766113866535682e-34	1.493390000000000100e+03
5.988138296799988164e-33	1.493637999999999920e+03
2.158934345889210608e-32	1.496334000000000060e+03
2.427464771831786667e-31	1.496334000000000060e+03
2.186948903236579426e-36	1.496579999999999927e+03
2.653512901426383649e-33	1.497069999999999936e+03
2.865949721745641037e-33	1.497317000000000007e+03
1.002059416990771181e-31	1.497734999999999900e+03
2.810903008433625854e-33	1.497809999999999945e+03
4.180271908638120004e-33	1.497809999999999945e+03
4.330119453443651419e-33	1.498154999999999973e+03
5.393269880493146008e-32	1.498300999999999931e+03
6.688537438523443606e-34	1.498548000000000002e+03
1.212769648840316163e-31	1.498646999999999935e+03
3.618135136226988903e-31	1.500028999999999996e+03
1.222510759177781080e-32	1.500523999999999887e+03
1.382834360301880986e-32	1.501611000000000104e+03
6.315683027316874846e-34	1.501760999999999967e+03
1.290584590724683118e-32	1.503244999999999891e+03
2.590045244212181522e-32	1.503244999999999891e+03
3.585549853393300007e-34	1.503740000000000009e+03
3.669040517627968819e-33	1.504734999999999900e+03
2.814249716588145742e-33	1.505480000000000018e+03
6.438536127630927044e-31	1.506724999999999909e+03
8.099061071506650017e-33	1.506724999999999909e+03
1.161330167902142732e-33	1.506724999999999909e+03
2.632957812473003803e-33	1.506971999999999980e+03
7.391283208968669850e-34	1.507223999999999933e+03
5.043879358394998911e-33	1.507971999999999980e+03
3.295164678390307812e-33	1.508221999999999980e+03
3.533100050808346295e-32	1.508469000000000051e+03
1.604288447407405122e-31	1.509468000000000075e+03
3.766640185057216416e-31	1.509719000000000051e+03
2.794857793690823557e-33	1.509719000000000051e+03
1.320524771392078639e-32	1.509970000000000027e+03
9.583732654970000829e-34	1.509970000000000027e+03
1.589921201861056096e-30	1.509971999999999980e+03
4.955241620524074779e-33	1.510471000000000004e+03
8.098786603594021071e-33	1.510971000000000004e+03
8.656996277280587424e-31	1.510972999999999956e+03
3.303482971370247356e-32	1.511221999999999980e+03
4.702368630970072665e-32	1.511346999999999980e+03
7.611785486629914544e-34	1.512476000000000113e+03
2.024441828507539873e-33	1.513480000000000018e+03
1.606303721157855543e-33	1.513731999999999971e+03
7.703838812255230376e-32	1.515242999999999938e+03
1.079306148304439563e-34	1.515492999999999938e+03
2.554655817420944931e-32	1.515746000000000095e+03
1.054411453349589319e-33	1.517009999999999991e+03
2.987193654782604190e-33	1.517260999999999967e+03
5.429700264711063979e-33	1.517513999999999896e+03
1.093552508499298748e-33	1.518018000000000029e+03
3.196560331272290500e-33	1.518273999999999887e+03
1.218368758886405182e-30	1.519032999999999902e+03
1.668192879859473791e-30	1.520046000000000049e+03
2.888994690992436039e-31	1.520299999999999955e+03
3.196541595173552486e-32	1.520299999999999955e+03
1.438852551052639869e-33	1.521315000000000055e+03
1.877697474628027410e-32	1.521315000000000055e+03
3.913116658508662265e-32	1.521820999999999913e+03
3.838924338567096476e-33	1.522076000000000022e+03
6.884187024320777360e-34	1.522076000000000022e+03
4.571476012265707539e-32	1.522583000000000084e+03
8.794404741862870939e-34	1.524114000000000033e+03
1.111590365993903094e-33	1.524369999999999891e+03
5.690381829249554954e-33	1.524877999999999929e+03
3.056443331892871484e-32	1.525386999999999944e+03
5.986101435468379545e-34	1.525643000000000029e+03
6.518030677980290642e-33	1.525898999999999887e+03
1.577409611394750053e-33	1.526664999999999964e+03
5.073647166147392654e-34	1.527434999999999945e+03
5.829730499086569046e-34	1.527688000000000102e+03
5.557355558574674438e-34	1.528201999999999998e+03
3.368422088322712088e-33	1.528715999999999894e+03
4.482025295044627959e-33	1.529484999999999900e+03
1.597335238985422435e-32	1.529739000000000033e+03
4.311999968398083585e-32	1.529741999999999962e+03
8.385971664416594495e-34	1.529741999999999962e+03
8.443256701800279761e-33	1.529997000000000071e+03
1.454508591354119477e-32	1.530511999999999944e+03
7.390571065569041485e-33	1.531023999999999887e+03
6.394840946803403046e-36	1.531798000000000002e+03
2.415367444361432121e-32	1.532056000000000040e+03
1.605291553021490280e-32	1.532569999999999936e+03
1.668997229517177712e-32	1.533089999999999918e+03
2.750304838095185810e-31	1.534377999999999929e+03
1.727820742838612006e-32	1.534636999999999944e+03
1.055121830313278416e-31	1.534895999999999958e+03
3.611677525146875951e-34	1.535671000000000049e+03
2.028349086335786956e-32	1.536445999999999913e+03
1.712189740123124418e-33	1.536705999999999904e+03
3.400519853147448823e-33	1.537226000000000113e+03
3.086985739810275977e-33	1.537486000000000104e+03
8.468419688074531532e-33	1.538262999999999920e+03
9.275077882014748412e-33	1.539041999999999916e+03
3.661514267177093996e-32	1.539045000000000073e+03
7.736126348912626785e-33	1.539301999999999907e+03
8.212711457311037765e-34	1.539563000000000102e+03
7.796254202392572642e-34	1.541645999999999958e+03
3.298085678328409990e-32	1.541645999999999958e+03
2.948247250487505804e-32	1.542689000000000078e+03
1.359418971020958251e-33	1.543212999999999965e+03
7.953952255213408966e-34	1.543212999999999965e+03
5.749870587699657871e-33	1.543471999999999980e+03
3.651870266985179074e-32	1.543733999999999924e+03
1.587434125390881482e-30	1.544260999999999967e+03
1.028466236010578428e-32	1.546094000000000051e+03
9.924029742426259833e-34	1.546880000000000109e+03
2.256046144662814734e-32	1.546880000000000109e+03
9.196635153144584942e-33	1.546880000000000109e+03
1.334602311522173615e-33	1.547406999999999925e+03
8.515272286200285352e-33	1.549090999999999894e+03
1.351985469379521725e-34	1.550038999999999987e+03
4.310793688956044795e-34	1.550299999999999955e+03
9.339357489912932511e-34	1.551090999999999894e+03
6.823493381901387311e-32	1.551121000000000095e+03
4.314904909098016887e-34	1.552681000000000040e+03
1.190594851726847357e-33	1.553208000000000084e+03
2.406903441106635440e-31	1.554005000000000109e+03
9.673179473971750251e-32	1.554267000000000053e+03
3.527277379032334003e-33	1.554423999999999978e+03
7.553740184666626774e-33	1.554798999999999978e+03
3.620604373570657483e-33	1.555859999999999900e+03
5.511806286800143772e-32	1.556390000000000100e+03
1.676566011945428915e-33	1.556655999999999949e+03
7.753286508486027230e-30	1.556659000000000106e+03
5.225578531250412356e-34	1.557457000000000107e+03
1.433754837041191450e-30	1.557722999999999956e+03
4.405936637576256070e-34	1.559319999999999936e+03
2.953845592189399288e-32	1.559855999999999995e+03
2.698535962640128233e-31	1.560655999999999949e+03
7.272492202863624372e-33	1.562261999999999944e+03
4.846662180625969659e-33	1.562798999999999978e+03
4.752000302931852845e-32	1.562905999999999949e+03
1.350916103837499786e-32	1.563174999999999955e+03
2.144801988412983052e-33	1.563334000000000060e+03
4.789330765711718784e-33	1.563602000000000089e+03
6.535215280826458932e-34	1.563867999999999938e+03
8.950343219757628851e-33	1.564406999999999925e+03
5.180845423812395723e-33	1.565211999999999989e+03
1.372354343319166219e-34	1.566019999999999982e+03
3.876235763182792983e-33	1.566289999999999964e+03
1.970541081579475255e-36	1.566826999999999998e+03
1.103297874622048277e-32	1.567634999999999991e+03
7.488526412946329910e-31	1.567907999999999902e+03
3.173034813849254920e-30	1.568717000000000098e+03
3.598883179435188338e-35	1.568983999999999924e+03
8.480521839257479104e-33	1.569258000000000038e+03
1.360599372017512381e-31	1.569797000000000025e+03
4.605883464302331480e-32	1.570067999999999984e+03
1.820827474895463066e-32	1.571419000000000096e+03
1.313610545491728852e-33	1.571422000000000025e+03
2.307828336366418226e-32	1.571961999999999989e+03
4.398685171082746259e-31	1.572506000000000085e+03
8.534654414764822674e-31	1.572778000000000020e+03
5.515557661175789620e-33	1.573592000000000098e+03
2.115328312651851411e-31	1.573864000000000033e+03
3.188474556896446408e-32	1.574134000000000015e+03
2.206214628170289310e-33	1.574679000000000087e+03
4.693168952955908689e-31	1.576040999999999940e+03
2.407241400474293684e-32	1.576314000000000078e+03
9.739432754961437843e-32	1.577404999999999973e+03
3.766333270314683096e-31	1.578771999999999935e+03
2.009732037092932934e-32	1.579046000000000049e+03
6.486237589879582908e-33	1.579046000000000049e+03
2.241689117419221700e-32	1.580141000000000076e+03
1.737090906002638128e-32	1.580686999999999898e+03
8.099208911265027640e-34	1.580686999999999898e+03
2.581505372981381058e-30	1.580961999999999989e+03
5.150400310716310547e-33	1.580961999999999989e+03
1.018160909799289663e-32	1.582335000000000036e+03
2.635427363971189390e-30	1.582885999999999967e+03
2.289280457153212437e-31	1.582885999999999967e+03
5.708473209508011866e-34	1.583986000000000104e+03
1.498394477474132925e-33	1.583986000000000104e+03
3.432618134217579150e-33	1.584261999999999944e+03
1.420660242816546705e-31	1.584535000000000082e+03
8.280425811336026944e-32	1.584538000000000011e+03
6.960311111298831027e-33	1.585086999999999989e+03
5.492533422002901364e-34	1.585636999999999944e+03
2.176621668317200755e-32	1.586193999999999960e+03
9.208593917332899300e-32	1.586740999999999985e+03
1.191013099110220463e-31	1.587295000000000073e+03
4.638182323407387284e-33	1.587295000000000073e+03
4.239616074922756086e-32	1.587571999999999889e+03
1.837807046414221078e-32	1.587849999999999909e+03
1.724705871529362231e-32	1.588679000000000087e+03
6.810745869408301126e-33	1.588682000000000016e+03
8.203506026878389269e-33	1.588957000000000107e+03
